war_id,attack_id,war_att_no,clan_att,attacker,defender,damage,stars,base_attack_no,bkequip1,bkequip1_lvl,bkequip2,bkequip2_lvl,bkpet,bkpet_lvl,aqequip1,aqequip1_lvl,aqequip2,aqequip2_lvl,aqpet,aqpet_lvl,gwequip1,gwequip1_lvl,gwequip2,gwequip2_lvl,gwpet,gwpet_lvl,rcequip1,rcequip1_lvl,rcequip2,rcequip2_lvl,rcpet,rcpet_lvl,bk_lvl,aq_lvl,gw_lvl,rc_lvl,troops,spells,sm,cc_troops,cc_spells,cc_troops_actual,cc_spells_actual
15,423,6,home,6,7,61,2,1,vstache,1,rvial,15,unicorn,10,ga,1,ivial,15,phoenix,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,lassi,11,90,94,65,40,"bowl-36-7,healer-6-9,wb-6-12,arch-8-11","rage-3-6,jump-1-5,poison-1-9,freeze-2-7",sb-4,"wb-1-12,bowl-2-7,yeti-2-5","rage-1-6,freeze-1-7","wb-1-12,bowl-2-7,yeti-2-5","rage-1-6,freeze-1-7"
15,424,7,home,1,5,93,2,1,eqboots,4,gg,23,phoenix,10,ga,13,ivial,16,unicorn,10,etome,15,htome,1,frosty,10,sshield,18,roygem,15,diggy,10,92,95,65,40,"balloon-3-11,supwb-3-11,healer-4-9,root-6-3,etitan-3-3,wiz-2-12,arch-1-11","invis-5-4,clone-1-8,freeze-1-7,rage-1-6",bb-4,"minion-1-11,suparch-4-12","rage-1-6,poison-1-10","minion-1-11,suparch-4-12","rage-1-6,poison-1-10"
15,425,8,home,1,4,91,2,1,eqboots,4,gg,23,phoenix,10,ga,13,ivial,16,unicorn,10,etome,15,htome,1,frosty,10,sshield,18,roygem,15,diggy,10,92,95,65,40,"supwb-3-11,balloon-3-11,healer-4-9,root-6-3,etitan-3-3,wiz-2-12,arch-1-11","invis-5-4,clone-1-8,freeze-1-7,rage-1-6",bb-4,suparch-4-12,"rage-1-6,poison-1-10",suparch-4-12,"rage-1-6,poison-1-10"
15,426,9,opponent,9,9,82,1,1,barbpup,11,rvial,11,0,0,archpup,11,ivial,11,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,65,40,0,"yeti-10-2,healer-4-5,wb-5-8,babydrag-1-6,wiz-6-9","rage-2-6,freeze-3-7,jump-2-3",ll-4,"barb-1-10,giant-1-10,valk-2-9,yeti-1-4",rage-1-6,"barb-1-10,giant-1-10,valk-2-9,yeti-1-4",rage-1-6
15,427,10,opponent,8,9,74,1,2,barbpup,11,rvial,11,0,0,archpup,12,ivial,12,0,0,etome,11,lgem,11,0,0,sshield,2,roygem,2,0,0,65,71,40,4,"yeti-11-2,wb-5-8,healer-4-5,babydrag-1-6,wiz-6-9,arch-2-9","rage-2-6,freeze-3-7,jump-2-3",ll-4,"gob-3-9,hh-1-3,yeti-2-5",0,"gob-3-9,hh-1-3,yeti-2-5",0
15,428,11,opponent,7,9,100,3,3,eqboots,1,vstache,1,myak,12,healpup,1,ivial,15,unicorn,10,etome,15,htome,1,eowl,10,sshield,15,roygem,15,0,0,90,90,65,40,"yeti-10-5,wb-5-11,healer-5-8,aw-2-3,wiz-5-11","rage-2-6,freeze-3-7,jump-2-5",ll-4,"gob-2-9,wiz-1-12,valk-1-11,yeti-2-5","rage-1-6,freeze-1-7","gob-2-9,wiz-1-12,valk-1-11,yeti-2-5","rage-1-6,freeze-1-7"
15,429,12,opponent,9,1,35,1,1,barbpup,11,rvial,11,0,0,archpup,11,ivial,11,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,65,40,0,"yeti-10-2,babydrag-1-6,healer-4-5,wiz-6-9,wb-5-8","freeze-3-7,rage-2-6,jump-2-3",ll-4,"barb-1-10,giant-1-10,valk-2-9,yeti-1-4",rage-1-6,"barb-1-10,giant-1-10,valk-2-9,yeti-1-4",rage-1-6
15,430,13,opponent,8,6,44,1,1,barbpup,11,rvial,11,0,0,archpup,12,ivial,12,0,0,etome,11,lgem,11,0,0,sshield,2,roygem,2,0,0,65,71,40,4,"yeti-11-2,wb-5-8,babydrag-1-6,healer-4-5,arch-2-9,wiz-6-9","rage-2-6,jump-2-3,freeze-3-7",ll-4,"gob-3-9,hh-1-3,yeti-2-5",rage-1-6,"gob-3-9,hh-1-3,yeti-2-5",rage-1-6
15,431,14,opponent,7,8,100,3,1,eqboots,1,vstache,1,myak,12,healpup,1,ivial,15,unicorn,10,etome,15,htome,1,eowl,10,sshield,15,roygem,15,0,0,90,90,65,40,"yeti-10-5,wiz-5-11,healer-5-8,wb-5-11,aw-2-3","rage-2-6,jump-2-5,freeze-3-7",ll-4,"gob-2-9,wiz-1-12,valk-1-11,yeti-2-5","rage-1-6,freeze-1-7","gob-2-9,wiz-1-12,valk-1-11,yeti-2-5","rage-1-6,freeze-1-7"
15,432,15,home,6,6,81,2,2,vstache,1,rvial,15,unicorn,10,ga,1,ivial,15,phoenix,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,lassi,11,90,94,65,40,"bowl-36-7,healer-6-9,wb-6-12,arch-8-11","rage-3-6,jump-1-5,freeze-2-7",sb-4,"giant-1-10,ig-1-7,golem-1-9","rage-1-6,freeze-1-7","giant-1-10,ig-1-7,golem-1-9","rage-1-6,freeze-1-7"
15,433,16,home,8,9,70,2,1,gg,10,rvial,10,0,0,archpup,10,ivial,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,"babydrag-2-6,edrag-5-3,drag-4-7,balloon-6-8","rage-4-6,freeze-3-7",ff-4,"wiz-1-10,yeti-2-4","poison-1-8,freeze-1-7","wiz-1-10,yeti-2-4","poison-1-8,freeze-1-7"
15,434,17,home,9,10,100,3,1,gg,7,rvial,11,0,0,archpup,10,ivial,10,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,62,40,0,"healer-5-5,hog-1-8,giant-5-9,bowl-10-4,yeti-6-2,wiz-3-9","rage-3-6,poison-1-6,freeze-2-7,heal-1-7",ll-4,"arch-1-10,bowl-4-6,ig-1-6",freeze-1-7,"arch-1-10,bowl-4-6,ig-1-6",freeze-1-7
15,435,18,opponent,6,7,100,3,1,eqboots,14,rvial,15,frosty,10,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,phoenix,10,sshield,15,roygem,15,diggy,10,81,94,69,35,"lh-1-6,golem-1-13,yeti-4-5,etitan-3-3,suparch-6-12,supwb-2-11,wiz-1-11","clone-2-8,invis-5-4",bb-4,"gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6","gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6"
15,436,19,opponent,2,5,96,2,2,gg,21,rvial,17,myak,5,archpup,15,ivial,15,unicorn,10,etome,15,htome,10,eowl,5,sshield,15,roygem,15,diggy,10,95,95,70,43,"root-6-3,etitan-4-3,witch-2-5,supvalk-2-9,hh-1-3,minion-1-9","rage-1-6,clone-2-8,freeze-2-7,skel-1-7",bb-4,"minion-1-11,sneakgob-4-9,yeti-2-5","rage-1-6,poison-1-10","minion-1-11,sneakgob-4-9,yeti-2-5","rage-1-6,poison-1-10"
15,437,20,opponent,2,1,81,2,2,gg,21,rvial,17,myak,5,archpup,15,ivial,15,unicorn,10,etome,15,htome,10,eowl,5,sshield,15,roygem,15,diggy,10,95,95,70,43,"root-6-3,etitan-4-3,witch-2-5,supvalk-2-9,hh-1-3,minion-1-9","freeze-2-7,rage-1-6,clone-2-8",bb-4,"minion-1-11,sneakgob-4-9,yeti-2-5","poison-1-10,rage-1-6","minion-1-11,sneakgob-4-9,yeti-2-5","poison-1-10,rage-1-6"
15,438,21,home,8,8,90,2,1,gg,10,rvial,10,0,0,archpup,10,ivial,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,"wiz-1-9,sneakgob-2-8,healer-5-5,drag-3-7,edrag-4-3,balloon-4-8","freeze-3-7,rage-4-6",ff-4,"wiz-1-10,yeti-2-4",poison-1-8,"wiz-1-10,yeti-2-4",poison-1-8
15,439,22,opponent,4,2,100,3,1,rvial,15,gg,11,unicorn,10,healpup,16,ivial,15,frosty,10,etome,17,htome,16,myak,15,sshield,15,roygem,15,diggy,10,90,95,70,43,"lh-1-6,yeti-4-5,suparch-5-12,root-4-3,hh-1-3,etitan-2-3,wiz-2-11","invis-5-4,clone-2-8",bb-4,"gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6","gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6"
15,440,23,opponent,1,4,77,2,1,gg,16,rvial,15,phoenix,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,16,pliz,10,sshield,15,roygem,15,diggy,10,91,95,70,45,"sneakgob-3-9,balloon-5-11,supwb-4-12,babydrag-1-9,healer-5-9,hh-2-3,root-6-3,aw-1-4,minion-1-11,wiz-4-11,arch-2-11,barb-2-11","rage-3-6,freeze-3-7,invis-1-4,skel-1-8",ff-4,"sneakgob-2-9,rockloon-1-11,yeti-2-5","poison-1-10,rage-1-6","sneakgob-2-9,rockloon-1-11,yeti-2-5","poison-1-10,rage-1-6"
15,441,24,home,5,2,74,2,1,gg,16,rvial,15,myak,15,archpup,15,ivial,15,unicorn,10,htome,15,lgem,15,pliz,10,sshield,17,roygem,16,diggy,10,90,90,68,45,"balloon-3-10,supwb-3-11,healer-5-9,yeti-5-5,ig-1-7,supwiz-8-11,babydrag-1-9,minion-1-11,wiz-2-11","rage-2-6,freeze-4-7,invis-1-4,jump-1-5",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","rage-1-6,poison-1-10","wiz-1-12,supwiz-1-12,yeti-2-5","rage-1-6,poison-1-10"
15,442,25,home,9,9,93,2,2,gg,7,rvial,11,0,0,archpup,10,ivial,10,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,62,40,0,"healer-5-5,giant-5-9,bowl-10-4,wiz-3-9,yeti-6-2,hog-1-8","rage-3-6,poison-1-6,freeze-2-7,heal-1-7",ll-4,"arch-1-10,bowl-4-6,ig-1-6",freeze-1-7,"arch-1-10,bowl-4-6,ig-1-6",freeze-1-7
15,443,26,opponent,6,6,70,2,2,eqboots,14,rvial,15,frosty,10,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,phoenix,10,sshield,15,roygem,15,diggy,10,81,94,69,35,"lh-1-6,golem-1-13,yeti-4-5,etitan-3-3,suparch-6-12,supwb-2-11,wiz-1-11","clone-2-8,invis-5-4",bb-4,"gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6","gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6"
15,444,27,opponent,1,1,86,2,3,gg,16,rvial,15,phoenix,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,16,pliz,10,sshield,15,roygem,15,diggy,10,91,95,70,45,"balloon-5-11,sneakgob-3-9,healer-5-8,babydrag-1-9,supwb-4-12,root-6-3,aw-1-4,hh-2-3,wiz-4-11,arch-2-11,minion-1-11,barb-2-11","skel-1-8,freeze-3-7,rage-3-6,invis-1-4",ff-4,"sneakgob-2-9,rockloon-1-11,yeti-2-5",poison-1-10,"sneakgob-2-9,rockloon-1-11,yeti-2-5",poison-1-10
15,445,28,opponent,3,4,44,1,2,eqboots,17,gg,17,unicorn,10,archpup,15,ivial,17,myak,15,etome,15,lgem,15,frosty,10,sshield,16,roygem,15,diggy,10,95,95,65,41,"lh-1-6,golem-1-13,yeti-4-5,suparch-6-12,root-2-3,bowl-2-7,etitan-2-3","invis-5-4,clone-2-8",bb-4,"gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6","gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6"
15,446,29,opponent,3,1,82,2,4,eqboots,17,gg,17,unicorn,10,archpup,15,ivial,17,myak,15,etome,15,lgem,15,frosty,10,sshield,16,roygem,15,diggy,10,95,95,65,41,"lh-1-6,golem-1-13,yeti-4-5,suparch-6-12,root-2-3,etitan-2-3,bowl-2-7","invis-5-4,clone-2-8",bb-4,"gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6","gob-4-9,wb-5-12,suparch-3-12","invis-1-4,rage-1-6"
15,447,30,opponent,5,6,71,1,3,barbpup,15,rvial,15,myak,10,archpup,15,ga,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,lassi,11,90,94,69,41,"edrag-8-7,balloon-16-11","rage-4-6,freeze-3-7",ff-4,"balloon-6-11,drag-1-11","freeze-1-7,rage-1-6","balloon-6-11,drag-1-11","freeze-1-7,rage-1-6"
15,448,31,opponent,5,4,49,1,3,barbpup,15,rvial,15,myak,10,archpup,15,ga,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,lassi,11,90,94,69,41,"edrag-8-7,balloon-16-11","rage-4-6,freeze-3-7",bb-4,"balloon-6-11,drag-1-11","freeze-1-7,rage-1-6","balloon-6-11,drag-1-11","freeze-1-7,rage-1-6"
15,449,32,home,7,9,100,3,3,barbpup,14,rvial,14,myak,10,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,lassi,10,82,84,57,35,"edrag-5-6,drag-2-10,yeti-2-4,balloon-16-10,hh-2-3,minion-1-10","rage-4-6,freeze-3-7",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6","wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6"
15,450,33,home,7,8,100,3,2,barbpup,14,rvial,14,myak,10,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,lassi,10,82,84,57,35,"edrag-5-6,supdrag-1-10,yeti-2-4,balloon-16-10,hh-2-3,minion-1-10","rage-4-6,freeze-3-7",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6","wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6"
15,451,34,home,4,6,89,2,3,gg,17,rvial,15,myak,15,archpup,15,ivial,15,unicorn,10,etome,16,lgem,16,pliz,10,sshield,17,roygem,17,diggy,10,90,95,69,41,"balloon-3-10,babydrag-1-9,healer-5-9,wiz-2-11,yeti-5-5,supwiz-8-11,yeti-1-7,supwb-3-11,minion-1-11,hh-1-3","freeze-4-7,rage-2-6,poison-1-10,jump-1-5",bd-4,"wiz-1-12,supwiz-1-12,yeti-2-5","invis-1-4,rage-1-6","wiz-1-12,supwiz-1-12,yeti-2-5","invis-1-4,rage-1-6"
15,452,35,home,5,3,82,2,2,gg,16,rvial,15,myak,15,archpup,15,ivial,15,unicorn,10,htome,15,lgem,15,pliz,10,sshield,17,roygem,16,diggy,10,90,90,68,45,"wiz-1-11,balloon-3-10,healer-5-9,hh-2-3,supwb-3-11,yeti-5-5,supwiz-8-11,ig-1-7,babydrag-1-9","rage-2-6,freeze-4-7,invis-1-4,jump-1-5",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","rage-1-6,poison-1-10","wiz-1-12,supwiz-1-12,yeti-2-5","rage-1-6,poison-1-10"
15,453,36,home,4,1,78,2,1,gg,17,rvial,15,myak,15,archpup,15,ivial,15,unicorn,10,etome,16,lgem,16,pliz,10,sshield,17,roygem,17,diggy,10,90,95,69,41,"balloon-3-10,healer-5-9,supwb-3-11,wiz-2-11,babydrag-1-9,yeti-5-5,ig-1-7,supwiz-8-11,hh-1-3,minion-1-11","rage-2-6,freeze-4-7,poison-1-10,jump-1-5",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","rage-1-6,invis-1-4","wiz-1-12,supwiz-1-12,yeti-2-5","rage-1-6,invis-1-4"
15,454,37,home,10,10,60,2,2,gg,6,rvial,6,0,0,ga,6,ivial,10,0,0,etome,9,rgem,3,0,0,0,0,0,0,0,0,43,45,13,0,"wiz-8-8,ig-6-2,bowl-9-2,witch-7-4","rage-2-5,bat-6-2,freeze-1-6",ll-4,"minion-1-9,ig-1-5,yeti-1-3",freeze-1-7,"minion-1-9,ig-1-5,yeti-1-3",freeze-1-7
15,455,38,home,3,7,57,2,2,gg,14,rvial,15,frosty,10,ga,15,ivial,16,unicorn,10,0,0,0,0,0,0,sshield,16,roygem,15,phoenix,10,94,95,0,45,"valk-8-10,root-8-1,yeti-1-5,wb-4-12,healer-4-9,babydrag-1-9,wiz-1-11","eq-4-5,freeze-2-7,invis-1-4,rage-2-6",ll-4,"arch-2-12,witch-1-7,yeti-2-5","rage-1-6,freeze-1-7","arch-2-12,witch-1-7,yeti-2-5","rage-1-6,freeze-1-7"
15,456,39,home,3,6,48,0,4,gg,14,rvial,15,frosty,10,ga,15,ivial,16,unicorn,10,0,0,0,0,0,0,sshield,16,roygem,15,phoenix,10,94,95,0,45,"root-8-1,valk-8-10,wb-4-12,healer-4-9,yeti-1-5,babydrag-1-9,wiz-1-11","eq-4-5,rage-1-6,freeze-2-7,invis-1-4",ll-4,"arch-2-12,witch-1-7,yeti-2-5",0,"arch-2-12,witch-1-7,yeti-2-5",0
15,457,40,home,10,9,52,1,4,gg,6,rvial,6,0,0,ga,6,ivial,10,0,0,etome,9,rgem,3,0,0,0,0,0,0,0,0,43,45,13,0,"giant-1-7,wiz-10-8,balloon-3-6,healer-5-4,supwb-1-7,hog-11-6,miner-11-3","freeze-1-6,rage-2-5,heal-2-7",ff-4,hog-7-10,"freeze-1-7,poison-1-7",hog-7-10,"freeze-1-7,poison-1-7"
16,458,1,opponent,3,3,60,2,1,gg,12,rvial,15,sfox,5,healpup,12,ivial,15,unicorn,10,etome,15,htome,12,diggy,10,sshield,15,roygem,15,frosty,10,94,95,67,40,"wiz-2-12,root-6-3,etitan-6-3","freeze-2-7,clone-3-8",bb-4,"arch-2-12,bowl-2-7,yeti-2-5","rage-1-6,poison-1-10","arch-2-12,bowl-2-7,yeti-2-5","rage-1-6,poison-1-10"
16,459,2,opponent,15,15,29,0,1,barbpup,2,rvial,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,"giant-16-4,wiz-27-4,wb-4-4,arch-4-4","heal-2-4,rage-1-4,poison-1-1",0,hog-5-6,freeze-1-5,hog-5-6,freeze-1-5
16,460,3,home,2,4,95,1,1,gg,21,rvial,16,frosty,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,14,eowl,10,sshield,15,roygem,15,diggy,10,94,95,70,45,"valk-14-11,root-10-3,minion-3-11,arch-2-12","freeze-2-7,clone-3-8",bb-4,"wb-1-12,bowl-2-7,yeti-2-5","poison-1-10,rage-1-6","wb-1-12,bowl-2-7,yeti-2-5","poison-1-10,rage-1-6"
16,461,4,home,15,15,100,3,1,gg,6,rvial,6,0,0,ga,6,ivial,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,0,0,"wiz-9-8,ig-6-2,supwb-3-7,bowl-8-2,miner-2-3","rage-1-5,jump-1-3",0,0,poison-1-7,0,poison-1-7
16,462,5,home,15,14,59,2,1,gg,6,rvial,6,0,0,ga,6,ivial,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,45,0,0,"giant-1-7,wiz-6-8,healer-5-4,bowl-4-2,hog-10-6,miner-10-3,balloon-2-6,arch-1-7,supwb-2-7","freeze-3-6,rage-2-5,heal-2-7",ff-4,"balloon-1-9,edrag-1-4","poison-1-7,invis-1-4","balloon-1-9,edrag-1-4","poison-1-7,invis-1-4"
16,463,6,home,3,3,63,2,1,eqboots,4,gg,23,phoenix,10,ga,13,ivial,16,unicorn,10,etome,15,htome,1,frosty,10,sshield,18,roygem,15,diggy,10,92,95,65,40,"balloon-3-11,supwb-3-11,healer-4-9,etitan-3-3,root-6-3,wiz-2-12,arch-1-11","invis-5-4,clone-1-8,rage-1-6,freeze-1-7",bb-4,"arch-2-12,suparch-4-12","rage-1-6,poison-1-10","arch-2-12,suparch-4-12","rage-1-6,poison-1-10"
16,464,7,home,3,6,74,2,1,eqboots,4,gg,23,phoenix,10,ga,13,ivial,17,unicorn,10,etome,15,htome,1,frosty,10,sshield,18,roygem,15,diggy,10,92,95,65,40,"balloon-3-11,supwb-3-11,healer-4-9,root-6-3,etitan-3-3,wiz-2-12,arch-1-11","invis-5-4,clone-1-8,rage-1-6,freeze-1-7",bb-4,suparch-4-12,"rage-1-6,poison-1-10",suparch-4-12,"rage-1-6,poison-1-10"
16,465,8,home,9,11,100,3,1,barbpup,14,rvial,14,myak,10,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,lassi,10,82,84,57,35,"edrag-5-6,supdrag-1-10,yeti-2-4,balloon-16-10,hh-2-3,minion-1-10","rage-4-6,freeze-3-7",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6","wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6"
16,466,9,home,14,13,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,etome,7,lgem,6,0,0,0,0,0,0,0,0,0,0,18,0,"giant-3-8,balloon-1-7,edrag-8-2","light-9-8,freeze-2-6",bb-4,"hog-1-8,miner-5-5",rage-1-6,"hog-1-8,miner-5-5",rage-1-6
16,467,10,opponent,3,4,88,2,1,gg,12,rvial,15,sfox,5,healpup,12,ivial,15,unicorn,10,etome,15,htome,12,diggy,10,sshield,15,roygem,15,frosty,10,94,95,67,40,"root-6-3,etitan-6-3,wiz-2-12","clone-3-8,freeze-2-7",bb-4,"arch-2-12,bowl-2-7,yeti-2-5","rage-1-6,poison-1-10","arch-2-12,bowl-2-7,yeti-2-5","rage-1-6,poison-1-10"
16,468,11,home,5,4,90,2,2,gg,17,rvial,15,myak,15,archpup,15,ivial,15,unicorn,10,etome,16,lgem,16,pliz,10,sshield,17,roygem,17,diggy,10,90,95,69,41,"wiz-2-11,balloon-3-10,supwb-3-11,healer-5-9,yeti-5-5,ig-1-7,supwiz-8-11,babydrag-1-9,hh-1-3,minion-1-11","freeze-4-7,rage-2-6,poison-1-10,jump-1-5",bd-4,"wiz-1-12,supwiz-1-12,yeti-2-5","invis-1-4,rage-1-6","wiz-1-12,supwiz-1-12,yeti-2-5","invis-1-4,rage-1-6"
16,469,12,home,2,5,100,3,1,gg,21,rvial,16,frosty,10,archpup,15,ivial,16,unicorn,10,etome,15,htome,14,eowl,10,sshield,15,roygem,15,diggy,10,94,95,70,45,"valk-14-11,root-10-3,minion-3-11,arch-2-12","freeze-2-7,clone-3-7",bb-4,"wb-1-12,bowl-2-7,yeti-2-5","poison-1-10,rage-1-6","wb-1-12,bowl-2-7,yeti-2-5","poison-1-10,rage-1-6"
16,470,13,opponent,14,15,100,3,2,0,0,0,0,0,0,archpup,11,ivial,11,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,0,65,39,0,"edrag-9-3,minion-5-8","rage-5-6,poison-1-6",ll-4,supdrag-1-9,rage-1-6,supdrag-1-9,rage-1-6
16,471,14,home,9,12,100,3,1,barbpup,14,rvial,14,myak,10,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,lassi,10,82,84,57,35,"edrag-5-6,supdrag-1-10,yeti-2-4,balloon-16-10,hh-2-3,minion-1-10","rage-4-6,freeze-3-7",ll-4,"wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6","wiz-1-12,supwiz-1-12,yeti-2-5","freeze-1-7,rage-1-6"
16,472,15,home,13,14,80,1,2,gg,7,rvial,11,0,0,archpup,10,ivial,10,0,0,etome,11,lgem,11,0,0,0,0,0,0,0,0,65,62,40,0,"healer-5-5,wiz-3-9,giant-5-9,bowl-10-4,yeti-6-2,wb-2-8,arch-1-9","freeze-3-7,rage-3-6,heal-1-7",ll-4,"arch-1-10,bowl-4-6,ig-1-6",freeze-1-7,"arch-1-10,bowl-4-6,ig-1-6",freeze-1-7
16,473,16,home,7,9,99,2,1,barbpup,15,rvial,15,myak,15,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,frosty,10,sshield,15,roygem,15,diggy,10,91,95,70,45,"healer-5-9,giant-5-11,wiz-3-11,bowl-13-7,hh-1-3,yeti-6-5,wb-5-11,balloon-2-10,arch-1-11","poison-1-10,heal-1-10,freeze-4-7,rage-2-6",ll-4,"minion-1-11,bowl-2-7,yeti-2-5","rage-1-6,freeze-1-7","minion-1-11,bowl-2-7,yeti-2-5","rage-1-6,freeze-1-7"
16,474,17,opponent,9,7,75,2,1,barbpup,15,rvial,15,myak,14,archpup,15,ivial,15,unicorn,10,etome,15,lgem,15,eowl,10,sshield,15,roygem,15,phoenix,10,90,94,67,40,"lh-1-6,drag-6-11,balloon-4-11,drider-6-4","invis-6-4,clone-1-8,rage-1-6",bb-4,"arch-2-12,suparch-4-12",clone-1-8,"arch-2-12,suparch-4-12",clone-1-8
16,475,18,home,1,1,71,2,1,gg,19,rvial,15,phoenix,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,12,diggy,10,sshield,15,roygem,15,sfox,10,94,95,70,45,"balloon-5-11,sneakgob-3-9,supwb-3-12,healer-5-9,root-6-3,aw-1-4,babydrag-1-9,wiz-4-12,minion-2-11,hh-3-3,barb-2-11,arch-2-12","invis-1-4,skel-1-8,rage-3-6,freeze-3-7",bb-4,"barb-1-12,balloon-1-11,valk-1-11,yeti-2-5","rage-1-6,poison-1-10","barb-1-12,balloon-1-11,valk-1-11,yeti-2-5","rage-1-6,poison-1-10"
16,476,19,opponent,7,9,100,3,1,gg,16,rvial,11,frosty,1,archpup,15,ivial,15,unicorn,10,etome,15,rgem,4,diggy,10,sshield,12,roygem,12,sfox,3,65,89,70,20,"etitan-6-3,wiz-2-11,root-6-3","eq-4-5,rage-2-6,freeze-3-7",ll-4,"sneakgob-2-9,valk-1-11,yeti-2-5","poison-1-10,rage-1-6","sneakgob-2-9,valk-1-11,yeti-2-5","poison-1-10,rage-1-6"
16,477,20,home,1,2,100,3,1,gg,19,rvial,15,phoenix,10,archpup,15,ivial,15,unicorn,10,etome,15,htome,12,diggy,10,sshield,15,roygem,15,sfox,10,94,95,70,45,"balloon-5-11,healer-5-9,sneakgob-6-9,barb-1-11,supwb-2-12,hh-3-3,root-6-3,aw-1-4,wiz-4-12,babydrag-1-9,arch-2-12,minion-2-11","rage-3-6,freeze-3-7,skel-1-8,invis-1-4",ff-4,"barb-1-12,balloon-1-11,rockloon-1-11,yeti-2-5","poison-1-10,rage-1-6","barb-1-12,balloon-1-11,rockloon-1-11,yeti-2-5","poison-1-10,rage-1-6"
16,478,21,opponent,8,2,67,2,1,eqboots,15,rvial,15,myak,15,archpup,15,ga,8,unicorn,10,etome,15,lgem,15,diggy,10,sshield,15,roygem,15,eowl,10,90,90,65,33,"wiz-2-11,healer-4-8,pekka-1-10,minion-1-10,root-4-2,yeti-6-5,edrag-1-6,balloon-2-10,arch-1-11","rage-2-6,freeze-2-7,eq-4-5,poison-1-8",ww-5,"barb-1-12,miner-1-10,valk-1-11,ig-1-7,drag-1-11","rage-1-6,freeze-1-7","barb-1-12,miner-1-10,valk-1-11,ig-1-7,drag-1-11","rage-1-6,freeze-1-7"
16,479,22,opponent,11,12,100,3,1,barbpup,13,rvial,13,lassi,2,healpup,14,ivial,13,eowl,2,etome,13,lgem,13,0,0,sshield,13,roygem,13,0,0,75,78,50,25,"drag-7-9,balloon-7-10,drider-4-3,babydrag-1-7,arch-1-9,hh-1-3,wb-4-9","invis-6-4,rage-1-6,clone-1-7",bb-4,"wiz-2-11,suparch-3-11",freeze-1-7,"wiz-2-11,suparch-3-11",freeze-1-7
